Explicit Track,Year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,mode,log_avg_monthly_streams,Solo/Group,Recent Momentum,TikTok Posts,TikTok Views,Spotify Followers,Spotify Monthly Listeners,Spotify Conversion Rate,Apple Music Playlist Count,Instagram Followers,13_17,18_24,25_34,35_44,45_64,65_,F,M,genre_Deathcore,genre_Goregrind,genre_Death Metal,genre_Progressive Rock,genre_Progressive Metal,genre_Brutal Death Metal,genre_Rock,genre_Metal,genre_Metalcore,genre_US Metal,genre_Hardcore,genre_Beatdown,genre_Djent,genre_Melodic Metalcore,genre_Symphonic Deathcore,genre_Dance,genre_Melodic Hardcore,genre_Blackened Deathcore,genre_Alternative Rock,genre_Alternative,genre_other,country_group
1,2024,0.0273,0.662,0.854,0.678,0.096,-7.696,0.0352,98.522,0.196,10,0,4.6735524321039845,Group,Slowing,551.0,364119.0,20385.0,33875.0,0.601771,1.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Other
1,2024,3.13e-05,0.317,0.864,0.00674,0.125,-11.198,0.186,185.866,0.194,1,1,7.86870210918415,Group,Slowing,,,2471.0,793.0,3.116015,,,,,,,,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
1,2023,6.53e-05,0.447,0.971,0.000459,0.346,-3.648,0.0737,175.126,0.458,11,0,9.768779730312783,Group,Steady,407.0,726810.0,86490.0,171313.0,0.504865,5.0,84196.0,0.027000000000000003,0.306,0.49,0.14800000000000002,0.027999999999999997,0.0,0.18899999999999997,0.8109999999999999,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,1.37e-05,0.233,0.952,0.81,0.151,-0.665,0.0809,154.322,0.313,5,0,8.12007288738694,,Slowing,31572.0,41899308.0,55651.0,194994.0,0.285399,,,,,,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,US
1,2024,0.000197,0.489,0.986,0.66,0.269,-2.782,0.15,120.026,0.269,1,1,7.2763805049240835,,Cooling,39.0,28510.0,9716.0,6783.0,1.432405,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,5.4e-06,0.334,0.94,0.918,0.338,-4.027,0.161,113.991,0.213,6,1,9.440893068716967,Group,Steady,1949.0,3209144.0,239126.0,137592.0,1.737935,7.0,116389.0,0.025,0.293,0.518,0.134,0.031,,0.16399999999999998,0.836,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,1.47e-06,0.378,0.981,0.908,0.314,-3.249,0.135,74.912,0.169,1,1,6.541469884823459,Group,Slowing,11.0,6925.0,7159.0,1918.0,3.732534,1.0,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,0.00121,0.317,0.998,0.11,0.647,-3.357,0.308,149.804,0.037,8,1,8.232139469383435,Group,Steady,0.0,,930.0,3641.0,0.255424,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,US
1,2023,0.0052,0.367,0.975,0.00241,0.326,-5.054,0.425,179.9,0.494,1,1,10.46562387663857,Solo Artist,Slowing,759.0,12529267.0,139364.0,312601.0,0.445821,4.0,606273.0,0.043,0.37799999999999995,0.44799999999999995,0.11,0.021,0.0,0.11800000000000001,0.882,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,US
1,2024,0.000178,0.308,0.945,0.0142,0.362,-4.63,0.122,108.766,0.538,6,1,7.0379427584462375,,Steady,,,6448.0,3908.0,1.649949,,8862.0,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Other
1,2023,0.0001,0.447,0.95,0.871,0.122,-4.223,0.0975,74.562,0.364,6,1,9.491730171549474,,Steady,12.0,30300.0,10745.0,32079.0,0.334954,,13775.0,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,US
0,2023,0.000981,0.437,0.972,0.00559,0.112,-5.441,0.185,129.878,0.0992,2,1,10.519676911992928,Group,Steady,14988.0,86158452.0,570526.0,429150.0,1.329433,23.0,351637.0,0.023,0.33299999999999996,0.523,0.10099999999999999,0.019,0.0,0.292,0.708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,US
0,2022,0.0185,0.452,0.908,0.16,0.236,-5.333,0.0554,160.151,0.269,1,1,10.936745272900499,Group,Steady,2487.0,3055283.0,210987.0,125201.0,1.685186,8.0,102613.0,0.016,0.18,0.48200000000000004,0.25,0.071,0.0,0.253,0.747,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,3.37e-05,0.448,0.954,0.0715,0.308,-4.403,0.0516,83.549,0.484,8,1,7.527749825198537,,Growth,1.0,372.0,5304.0,5100.0,1.04,2.0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,US
0,2023,6.86e-05,0.537,0.989,0.000108,0.102,-3.46,0.1,118.038,0.127,8,1,10.745974491375925,Group,Steady,627.0,1173855.0,188124.0,135333.0,1.390082,28.0,42817.0,0.012,0.172,0.503,0.252,0.061,0.001,0.168,0.8320000000000001,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,US
1,2023,0.00102,0.344,0.958,0.0885,0.619,-5.857,0.348,153.345,0.242,9,1,9.002136503385447,,Slowing,43.0,67010.0,39076.0,60839.0,0.642285,,,,,,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,0.00756,0.44,0.986,1.93e-05,0.295,-3.591,0.295,119.781,0.0764,2,1,8.13627379274465,Group,Steady,,,6126.0,2956.0,2.072395,1.0,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,US
0,2024,3.22e-05,0.169,0.869,0.886,0.292,-7.802,0.0822,126.87,0.0905,9,1,7.676186665442029,Group,Steady,10.0,48728.0,33892.0,31314.0,1.082327,1.0,93070.0,0.021,0.171,0.41600000000000004,0.27899999999999997,0.113,0.001,0.33899999999999997,0.6609999999999999,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Other
1,2024,0.0091,0.548,0.939,0.827,0.238,-1.405,0.41,144.359,0.251,8,1,4.260854617022653,,Slowing,31572.0,41899308.0,55651.0,194994.0,0.285399,,,,,,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,0.000998,0.417,0.995,0.981,0.619,-3.784,0.095,114.935,0.112,6,1,8.865980213683581,,Slowing,72.0,56716.0,26443.0,14377.0,1.839257,1.0,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,0.00034,0.381,0.988,0.0916,0.313,-3.118,0.152,113.128,0.185,10,0,8.75536167328879,Group,Growth,418.0,5851554.0,72720.0,101437.0,0.716898,9.0,43528.0,,,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,0.000122,0.327,0.947,0.049,0.0767,-6.388,0.211,124.671,0.0376,0,1,6.494069673242262,,Steady,,,1283.0,756.0,1.69709,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other
0,2016,7.73e-06,0.428,0.947,0.59,0.147,-5.068,0.0466,94.5,0.12,7,1,12.318056780833942,Group,Steady,73443.0,97502840.0,1267816.0,974320.0,1.301232,66.0,804465.0,0.021,0.24,0.447,0.221,0.07,0.0,0.235,0.765,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Other
1,2022,9.19e-05,0.246,0.938,0.000581,0.0368,-3.54,0.047,84.956,0.561,1,1,11.09825446238331,Group,Steady,25524.0,42409654.0,330157.0,845324.0,0.390569,21.0,191706.0,0.025,0.312,0.483,0.14800000000000002,0.031,0.0,0.201,0.799,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Other
1,2024,0.000703,0.413,0.916,0.698,0.31,-3.755,0.0971,99.741,0.375,10,0,7.11067970685303,,Slowing,4.0,1359.0,5759.0,5193.0,1.108993,,,,,,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,US
1,2024,0.000221,0.346,0.983,0.000507,0.143,-2.746,0.108,149.957,0.09,11,1,8.111223136359577,Group,Steady,7.0,9010.0,22036.0,9635.0,2.287078,1.0,40116.0,0.021,0.222,0.455,0.22399999999999998,0.077,0.0,0.213,0.787,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2019,0.000948,0.504,0.924,0.0,0.29,-3.466,0.0373,93.036,0.374,4,0,12.588701018206985,Group,Slowing,9594.0,25206236.0,303040.0,565500.0,0.53588,17.0,79513.0,0.013999999999999999,0.16899999999999998,0.4,0.28,0.13699999999999998,0.0,0.325,0.675,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Other
0,2022,0.00184,0.303,0.933,2.65e-05,0.136,-4.298,0.146,171.844,0.205,5,1,10.738873649900295,Group,Steady,477.0,1730286.0,103434.0,227839.0,0.453978,8.0,73378.0,0.027999999999999997,0.309,0.485,0.15,0.027000000000000003,0.0,0.203,0.797,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,US
0,2024,2.2e-05,0.379,0.991,0.171,0.144,-4.047,0.154,179.805,0.0591,11,0,8.46046144151358,Solo Artist,Steady,1420.0,1746966.0,94003.0,54108.0,1.737322,2.0,,,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2015,0.00379,0.524,0.997,0.0,0.241,-1.394,0.107,129.971,0.371,6,1,11.969334299038998,Group,Steady,4013.0,3820122.0,299112.0,331097.0,0.903397,16.0,87040.0,0.023,0.309,0.519,0.128,0.021,,0.3,0.7,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2017,4.04e-05,0.267,0.988,0.00285,0.318,-5.057,0.0962,89.575,0.151,7,1,11.491076066916941,Group,Steady,2797.0,3632205.0,281509.0,233220.0,1.207053,15.0,178484.0,0.015,0.179,0.47200000000000003,0.258,0.075,0.001,0.177,0.823,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
1,2023,0.000301,0.504,0.942,6.68e-05,0.444,-3.81,0.0545,102.995,0.139,2,1,9.214167740673863,Group,Steady,898.0,2829811.0,17853.0,35084.0,0.508864,2.0,25604.0,0.027999999999999997,0.287,0.504,0.154,0.027999999999999997,,0.325,0.675,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other
1,2024,0.000272,0.402,0.984,0.0115,0.276,-3.586,0.233,111.333,0.243,10,0,7.504804575640934,,Growth,1748.0,923.0,12671.0,77891.0,0.162676,,6476.0,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,US
1,2024,4.14e-05,0.203,0.96,0.0583,0.564,-6.358,0.148,107.22,0.0574,9,1,8.641717832078083,Group,Steady,806.0,6264827.0,119928.0,69633.0,1.722287,10.0,88883.0,0.027999999999999997,0.341,0.473,0.127,0.031,0.0,0.201,0.799,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,1.98e-05,0.389,0.802,0.465,0.0887,-6.523,0.051,160.024,0.0772,6,0,8.331383214684957,Group,Slowing,15.0,14706.0,11101.0,27061.0,0.410221,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,0.000311,0.243,0.969,0.771,0.373,-3.025,0.121,160.094,0.168,0,1,6.900207138794185,,Cooling,,,4094.0,4168.0,0.982246,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
1,2024,0.00559,0.328,0.729,0.834,0.611,-9.703,0.0609,95.134,0.074,11,1,5.204370865078822,Solo Artist,Steady,110.0,661995.0,4685.0,3367.0,1.391446,1.0,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,US
0,2023,0.000497,0.236,0.916,0.000729,0.117,-3.179,0.117,170.572,0.222,1,1,9.245943415386407,Group,Steady,1169.0,3766311.0,117631.0,89066.0,1.320717,7.0,104092.0,0.025,0.321,0.488,0.136,0.03,0.0,0.214,0.7859999999999999,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,US
1,2024,0.000603,0.249,0.836,0.00763,0.187,-7.016,0.114,118.382,0.125,0,0,9.27939986162977,Group,Steady,806.0,6264827.0,119928.0,69633.0,1.722287,10.0,88883.0,0.027999999999999997,0.341,0.473,0.127,0.031,0.0,0.201,0.799,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,0.000314,0.495,0.965,0.016,0.126,-5.769,0.0503,130.07,0.385,10,0,8.031175259691791,,Slowing,6.0,,4253.0,3353.0,1.268416,3.0,6284.0,,,,,,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
1,2023,0.0002242,0.224,0.8394999999999999,0.195,0.281,-5.182,0.0745,139.8245,0.07189999999999999,9,1,10.098633547023535,Group,Steady,201.0,183510.0,56340.0,67741.0,0.831697,2.0,42760.0,0.027000000000000003,0.303,0.478,0.159,0.032,0.0,0.19,0.81,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,US
1,2024,1.1e-05,0.242,0.999,0.915,0.284,-6.368,0.22,104.927,0.0351,3,0,7.027324639777957,Group,Slowing,40.0,77848.0,19735.0,21222.0,0.929931,,6745.0,,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
1,2024,5.04e-05,0.431,0.972,0.00142,0.186,-4.664,0.252,165.042,0.0815,2,1,8.615513860682631,Group,Steady,3.0,94098.0,4903.0,3886.0,1.261709,1.0,2246.0,,,,,,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
1,2023,0.00183,0.565,0.993,0.0,0.338,-2.063,0.297,104.514,0.422,8,1,10.988752381797639,,Slowing,11382.0,5297921.0,32756.0,410186.0,0.079856,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,US
1,2022,6.6e-05,0.427,0.981,0.016,0.446,-2.747,0.0591,90.021,0.351,2,1,10.966873324754314,,Steady,97.0,123226.0,42554.0,56153.0,0.757822,9.0,24513.0,,,,,,,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,0.00147,0.477,0.987,4.38e-06,0.655,-3.687,0.0962,105.041,0.294,2,1,7.7743551477696045,Group,Slowing,6.0,2677.0,18354.0,24098.0,0.76164,,12264.0,0.031,0.311,0.494,0.136,0.027999999999999997,0.0,0.361,0.639,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other
1,2024,2.29e-05,0.46,0.964,0.873,0.361,-5.373,0.112,102.516,0.184,2,1,6.824921222853054,,Steady,,,362.0,178.0,2.033708,,,,,,,,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Other
1,2023,4.45e-06,0.444,0.981,0.914,0.166,-2.594,0.179,122.372,0.235,7,1,9.570488654520323,,Slowing,49.0,72087.0,24440.0,30633.0,0.797832,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,US
0,2023,0.000141,0.468,0.972,0.00404,0.313,-4.066,0.111,119.984,0.274,2,1,9.88861067104795,Group,Steady,6.0,619.0,17056.0,30720.0,0.555208,1.0,,,,,,,,,,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2008,1.36e-05,0.395,0.962,0.0831,0.176,-4.568,0.0783,136.839,0.0681,7,0,11.543354294007452,Group,Steady,26642.0,59034849.0,1872100.0,2361131.0,0.792883,135.0,1244862.0,0.025,0.266,0.449,0.196,0.063,,0.22,0.78,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Other
0,2024,0.00105,0.46,0.908,0.709,0.312,-3.316,0.097,135.037,0.137,2,1,7.705561744694283,Group,Growth,418.0,5851554.0,72720.0,101437.0,0.716898,9.0,43528.0,,,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2023,4.19e-05,0.339,0.969,0.896,0.187,-4.249,0.159,92.922,0.274,11,0,7.919138856101339,Group,Slowing,1.0,4240.0,7826.0,15515.0,0.504415,,,,,,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2023,0.000504,0.351,0.955,0.329,0.312,-4.133,0.114,109.838,0.589,7,1,10.151209394684809,Group,Steady,231.0,375616.0,56105.0,42829.0,1.309977,4.0,32942.0,0.016,0.204,0.536,0.19899999999999998,0.045,0.001,0.106,0.894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,US
1,2024,3.54e-05,0.294,0.923,0.00265,0.103,-4.319,0.177,117.171,0.344,7,1,9.058805825319318,Group,Slowing,83.0,88114.0,45552.0,38655.0,1.178425,3.0,21783.0,,,,,,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,0.00944,0.27,0.998,0.911,0.354,-3.415,0.17,156.769,0.064,6,1,7.134619653287141,,Cooling,7.0,6229.0,6804.0,2815.0,2.417052,,,,,,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,3.29e-05,0.471,0.97,0.341,0.355,-5.228,0.148,130.138,0.172,7,1,8.229029372274615,Solo Artist,Cooling,,,6358.0,4248.0,1.496704,,4266.0,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Other
0,2024,9.2e-06,0.201,0.924,0.202,0.109,-4.832,0.196,83.093,0.145,4,1,9.307133498922843,Solo Artist,Steady,1420.0,1746966.0,94003.0,54108.0,1.737322,2.0,,,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,US
1,2019,1.42e-05,0.4065,0.842,0.714,0.25,-4.596,0.079,125.0675,0.191,0,1,11.646330727027339,Group,Steady,63478.0,221003527.0,962314.0,1089058.0,0.883621,24.0,612682.0,0.027000000000000003,0.336,0.47700000000000004,0.131,0.028999999999999998,0.0,0.22699999999999998,0.773,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,0.000199,0.328,0.991,0.000252,0.819,-3.939,0.142,119.577,0.215,2,1,7.49991230114323,Group,Steady,3.0,8194.0,16295.0,62541.0,0.260549,1.0,9510.0,0.032,0.307,0.488,0.14400000000000002,0.028999999999999998,,0.228,0.772,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
1,2024,0.00116,0.324,0.977,0.975,0.673,-6.612,0.509,159.905,0.0337,1,1,6.414304886635518,Group,Slowing,40.0,77848.0,19735.0,21222.0,0.929931,,6745.0,,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
0,2024,0.000428,0.246,0.959,0.00201,0.163,-6.069,0.158,112.81,0.152,7,1,9.481987458905849,Group,Growth,251.0,359807.0,50104.0,102302.0,0.489766,6.0,10860.0,0.03,0.36700000000000005,0.47700000000000004,0.107,0.02,,0.419,0.581,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,0.7,0.529,0.822,0.0,0.429,-8.67,0.427,79.955,0.276,6,1,8.315418891299197,,Steady,,,24254.0,55501.0,0.437001,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
0,2006,6.29e-05,0.241,0.965,0.000251,0.329,-3.17,0.129,159.833,0.367,7,1,11.374434297985514,Group,Steady,13693.0,9295078.0,1477678.0,1444727.0,1.022808,34.0,188376.0,0.018000000000000002,0.23199999999999998,0.484,0.20600000000000002,0.059000000000000004,0.0,0.303,0.6970000000000001,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,US
1,2022,3.32e-05,0.39,0.991,0.000264,0.354,-2.07,0.215,151.853,0.226,4,0,11.239450077605031,Group,Growth,8988.0,8044537.0,127582.0,397481.0,0.320976,9.0,67810.0,0.027999999999999997,0.315,0.5,0.133,0.023,0.0,0.23399999999999999,0.7659999999999999,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,US
1,2024,2.01e-05,0.435,0.965,0.743,0.372,-7.035,0.0937,108.861,0.232,1,0,8.677693451625426,,Slowing,,,2831.0,3141.0,0.901305,,,,,,,,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
1,2024,4.38e-05,0.355,0.989,9.39e-05,0.0792,-2.161,0.0747,91.058,0.341,5,1,7.088994576463023,,Steady,,,1099.0,2974.0,0.369536,,,,,,,,,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
1,2023,0.00371,0.441,0.532,0.000188,0.172,-11.676,0.16,169.165,0.282,6,0,8.632747672700228,,Slowing,43.0,67010.0,39076.0,60839.0,0.642285,,,,,,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,US
1,2024,3.03e-06,0.499,0.956,0.865,0.514,-5.244,0.085,139.994,0.181,6,0,7.591419698359786,,Steady,439.0,123357.0,14486.0,79214.0,0.182872,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,US
0,2024,0.000293,0.419,0.989,1.24e-05,0.399,-5.696,0.23,164.972,0.162,5,0,8.467404511206533,Group,Steady,,,1867.0,1325.0,1.409057,1.0,,,,,,,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,1.67e-06,0.471,0.964,0.805,0.131,-3.256,0.115,135.037,0.197,2,1,6.6593002480869625,Group,Slowing,11.0,6925.0,7159.0,1918.0,3.732534,1.0,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,3.54e-05,0.486,0.949,0.906,0.13,-6.671,0.1065,150.019,0.05105,1,1,7.814922114412114,Group,Steady,661.0,680718.0,47854.0,47810.0,1.00092,12.0,44403.0,0.027000000000000003,0.303,0.469,0.16399999999999998,0.038,0.0,0.23800000000000002,0.762,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Other
0,2024,1.76e-06,0.207,0.948,0.00166,0.19,-4.695,0.0911,90.688,0.223,6,0,8.334418412838037,Solo Artist,Steady,1420.0,1746966.0,94003.0,54108.0,1.737322,2.0,,,,,,,,,,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,US
0,2023,0.000246,0.439,0.975,0.107,0.135,-3.821,0.26,120.046,0.256,8,1,8.857808386631927,,Steady,,,24254.0,55501.0,0.437001,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Other
0,2024,2.71e-05,0.243,0.747,0.256,0.0791,-4.678,0.0472,127.59,0.176,10,1,6.682824102448836,,Growth,,,2819.0,7972.0,0.353613,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,US
0,2024,8.24e-06,0.381,0.921,0.292,0.401,-6.13,0.067,109.991,0.486,5,1,7.467441076746798,,Slowing,12.0,8446.0,11440.0,3318.0,3.44786,1.0,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,US
0,2022,4.19e-05,0.153,0.995,0.0018,0.509,-2.529,0.154,179.903,0.193,4,0,11.801816230769488,Group,Growth,1514606.0,1309365451.0,785956.0,781763.0,1.005364,60.0,371699.0,0.021,0.271,0.525,0.157,0.026000000000000002,0.0,0.21,0.79,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
1,2024,0.000413,0.246,0.912,0.02,0.36,-5.756,0.126,122.109,0.0731,0,1,8.651810009904432,Group,Steady,806.0,6264827.0,119928.0,69633.0,1.722287,10.0,88883.0,0.027999999999999997,0.341,0.473,0.127,0.031,0.0,0.201,0.799,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,US
1,2023,0.000946,0.579,0.939,0.0414,0.146,-4.985,0.0989,119.971,0.22,1,1,9.118610225767952,Group,Slowing,207.0,360079.0,51112.0,62121.0,0.822781,5.0,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,US
0,2024,0.107,0.369,0.92,0.611,0.866,-7.738,0.239,106.045,0.138,4,0,5.886945348006679,,Cooling,,,6547.0,2639.0,2.480864,,,,,,,,,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,US
1,2024,4.06e-06,0.325,0.981,0.858,0.104,-3.347,0.178,164.971,0.0707,5,1,7.654299021437427,Group,Slowing,11.0,6925.0,7159.0,1918.0,3.732534,1.0,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2024,0.4,0.439,0.317,0.000322,0.107,-11.997,0.0559,114.764,0.0374,11,0,7.087847354277477,Group,Steady,474.0,1115223.0,84256.0,107616.0,0.782932,9.0,13915.0,0.022000000000000002,0.24,0.495,0.17800000000000002,0.063,0.0,0.361,0.639,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,US
0,2024,0.102,0.549,0.961,0.0,0.325,-4.631,0.19,103.029,0.534,8,1,7.506464406487965,Group,Growth,,7225052.0,13155.0,15360.0,0.856445,1.0,16093.0,0.062,0.483,0.41,0.038,0.006999999999999999,,0.922,0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Other
0,2024,1.17e-06,0.444,0.989,0.842,0.336,-2.591,0.154,110.017,0.0882,0,0,6.572073266222002,Group,Slowing,11.0,6925.0,7159.0,1918.0,3.732534,1.0,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,US
0,2021,0.000889,0.446,0.979,0.00122,0.393,-4.129,0.118,109.043,0.17,4,0,11.736055177164856,Group,Slowing,2308.0,1461273.0,369665.0,222163.0,1.663936,24.0,118848.0,0.022000000000000002,0.289,0.519,0.14300000000000002,0.027000000000000003,0.0,0.19699999999999998,0.8029999999999999,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,US
0,2024,0.00334,0.275,0.615,0.935,0.377,-9.955,0.0551,159.831,0.101,9,0,7.649634169281025,,Explosive Growth,,,3708.0,7776.0,0.476852,,,,,,,,,,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,US
